Modified:,2024,,,,,,,,,,,,,,,,,,,,
7,,,12:35,,Is realization of anatta a sudden event or does it happen gradually with sense of self becoming less and less dense until it eventually dissolves?,,Not-self,Progress of insight,Self-identity view,,,,,,,,,,,Progress of insight,100
7,,,14:34,,Can you please give some guidance on recognizing delusion in the mind?  Greed and aversion seem easier to spot.,,Delusion,,,,,,,,,,,,,Delusion,100
7,,,18:14,,"Can you suggest some ways of approaching walking meditation that you have found fruitful?  Do the themes of anapanasati apply, for example?  Is this an adaptable, useful structure?",,Posture/Walking,Mindfulness of breathing,,,,,,,,,,,,Posture/Walking,140
7,,,23:52,,"Generally, is right intention a subset of kamma or is it the whole enchilada?",,Right Intention,Volition,Kamma,,,,,,,,,,,,
7,,,25:50,,Does all the chanting we are doing go back to Buddha’s time or has some of it evolved later?,,Chanting,History/Early Buddhism,,,,,,,,,,,,Chanting,150
7,,,28:53,,"Was sati, vedana, jhana part of the religious climate current at the Buddha’s time?  How revolutionary was he seen to be then?  Do we know?",,History/Early Buddhism,Buddha/Biography,Mindfulness,Feeling,,,,,,,,,,,
7,Extra tags,,,,,,Jhāna,,,,,,,,,,,,,,
7,,,32:51,,I was wondering how I include the discernment obtained from lifting up the mind to solve a life issue.  I wish I could be more intelligent and brighter to solve my life problem in a skillful way.  Please advise.,,Discernment,Everyday life,,,,,,,,,,,,Everyday life,100
7,,,38:37,,It is the eighth evening of the retreat; feels timely to ask what was Ajahn Chah’s teaching for local lay people regarding sexual desire and sexual misconduct.  Did he make a different emphasis when he taught westerners?,,Ajahn Chah,Lay life,Sensual desire,Sexual misconduct,,,,,,,,,,,
7,Extra tags,,,,,,Culture/West,,,,,,,,,,,,,,
7,,,42:28,,"Will you briefly remind us who are “the four pairs, eight kinds of noble beings”?",,Stages of awakening,,,,,,,,,,,,,,
7,,,43:20,,"In the teachings on mindfulness of breathing, what does it mean “....sets her/his body erect, having established mindfulness in front of her/him”?  I think “in front of” has been interpreted in different ways.",,Mindfulness of breathing,,,,,,,,,,,,,,
7,,,46:39,,The term “sati”.  What does it mean?  Does it mean mindfulness?,,Mindfulness,Translation,,,,,,,,,,,,Mindfulness,140
7,,,49:24,,"Would you please give some advice on how to deal with obsessive compulsive thoughts that cause fear in the mind and tension in the body?  I have tried to remember that “mental formations” are not self, but this doesn’t seem to alleviate the problem or help much.",,Habits,Fear,Volitional formations,Not-self,,,,,,,,,,,
7,,,53:05,,"Will you tell a bit of your story in becoming a monk, early family life, how you came to Thailand, at what age you ordained?",,Ajahn Pasanno,Monastic life/Motivation,,,,,,,,,,,,,
7,,,56:12,,"Would you say more about the ardent, purifying aspect of mindfulness?",,Mindfulness,Ardency,,,Right Effort,,,,,,,,,Ardency,100
7,Extra tags,,,,,,,,,,,,,,,,,,,Right Effort,100
7,,,1:00:03,,Did the Buddha give instructions for walking meditation?,,Posture/Walking,,,,,,,,,,,,,,
7,,,1:02:17,,What is the latest news re women’s ordination the Thai Forest tradition from upper and lower echelons of the tradition?  How would you advise young women seeking ordination in this kind of tradition?,,Women's monastic forms,Thai Forest Tradition,,,,,,,,,,,,,
7,,,1:05:37,,"Regarding the second foundation of mindfulness, feeling:  Is pleasant/painful functionally wanting/not wanting?",,Mindfulness of feeling,Feeling,Craving,,,,,,,,,,,,
7,,,1:08:39,,"Going on alms round, especially in the US, seems like a very noble, patient practice.  Would you speak more of what happens when monastics go for alms for the first time in an American town like Ukiah or in Oregon?  When people have no idea what you are doing, and you can’t ask for anything, what happens?  Did the monastics go hungry the first few times?  Do you explain to people?  Do you bless everyone with a chant who gives you food?",,Almsround,Culture/West,,,,,,,,,,,,,
7,,,1:20:51,,Do you understand impermanence as the  phenomena of a river flowing or as a light being turned on and off as Bhikkhu Analayo describes?,,Impermanence,Ven. Analayo,Similes,,,,,,,,,,,Impermanence,130
7,,,1:23:56,,"When I watch my breath, I have all I can do to be aware of one breath and then the next.  But the Buddha said, “Know if it is long or short”.  Can you give an insight into why this step beyond bare awareness?  Also why long and short, vs, for example, shaky and smooth, consistent and inconsistent, belly breath or nostril breath?",,Mindfulness of breathing,Present moment awareness,,,,,,,,,,,,,
8,,,0:12,,I was surprised to learn recently that there is a concept of hell in the suttas  Could you talk a bit about what Buddha meant by it and who goes there?,,Hell,,,,,,,,,,,,,,
8,,,2:26,,Could you describe in detail and provide explicit examples of the four mutual qualities of a couple?,,Relationships,,,,,,,,,,,,,,
8,,,4:32,,You have mentioned in the morning that the meditation of breathing could help with cessation of dukkha.  Could you elaborate how breathing in/out can cease dukkha?,,Mindfulness of breathing,Cessation of Suffering,,,,,,,,,,,,,
8,,,6:07,,Can sukha and equanimity exist at the same time?  I am wondering if I am missing an opportunity to work with equanimity and other factors of enlightenment by always hanging out in sukha-land.  Could you please mention how to recognise equanimity?,,Goodwill,Happiness,Equanimity,,,,,,,,,,,Equanimity,140
8,,,8:34,,Would you briefly say the name again of the protective meditations?,,Protective Meditations,,,,,,,,,,,,,,
8,,,9:20,,"“Buddha is Teacher of Gods and Humans”, so according to Buddha, there is no one God but many Gods or it depends on what is meant by God?",,Recollection/Buddha,God,,,,,,,,,,,,,
8,,,10:38,,"Mind is impermanent correct?  So when the Buddha says that the mind is radiant and it gets obscured by defilements, does this mean that the mind that arises without defilements in that moment is radiant?....so radiance is composed of many minds arising and passing away without defilements?",,Heart/mind,Impermanence,Nature of mind,,,,,,,,,,,,
8,,,12:01,,"Do you have any inspiring stories to share of practicing with strong fear (animals,etc)?  I’m inspired when I hear such stories from monks of this tradition.",,Fear,Stories,,,,,,,,,,,,,
8,,,20:53,,Is the blessing chant after receiving food only reserved to monks or are there appropriate occasions when lay people can chant it?  Which Pali verses are your favorite to enjoy sound and poetic beauty of the language?,,Anumodanā,Pāli,Chanting,,,,,,,,,,,,
8,,,22:33,,"Would you please explain what is appropriate with regards to a Buddha image?  Is it ok to put a Buddha statue directly on the ground or level concrete, or must the statue be on a platform always?",,Buddha images,Respect,,,,,,,,,,,,,
8,,,28:14,,Will you please define bodily formations and mental formations again?,,Mindfulness of breathing,Volitional formations,,,,,,,,,,,,,
8,,,29:53,,A longtime Buddhist friend told me that Buddha gave a sermon extolling his followers to bury gold to protect themselves from the government.  I find this unlikely and have not been able to find any such reference in the liturgy.  Is there any such sermon?,,Commerce/economics,Tipiṭaka,,,,,,,,,,,,,
8,,,31:24,,I sometimes experience states in which the body is very relaxed and it is easy to become very absorbed in the breath.  They are pleasurable and quite calming but is there something I should do with them?,,Calming meditation,Mindfulness of breathing,Concentration,,,,,,,,,,,,
8,,,34:21,,"In the Catholic tradition, when someone dies, a priest is often brought in to administer last rites (extreme unction).  Is there any similar tradition in Buddhism to be with the dying practitioner?",,Christianity,Death,,,,,,,,,,,,,
8,,,38:47,,"In the anapanasati sutta, how should one approach the various steps listed in the sutta?  All in one sitting?  Over time?",,Mindfulness of breathing,,,,,,,,,,,,,,
8,,,40:12,,Could you list the ways one contemplates mind as mind again? (third foundation of mindfulness).,,Mindfulness of mind,,,,,,,,,,,,,,
8,,,42:44,,"Yesterday when you spoke of women’s ordination in California, I thought of the nuns at Aloka Vihara Forest Monastery who left the Thai Forest Tradition to ordain as nuns.  As a woman who has felt a strong calling to the monastic life, I feel a painful split in my heart between the love I have for the Thai Forest Tradition that has changed my life,  and its seemingly uncompassionate regard for women wishing to live the Holy Life. It leaves me with a profound feeling of hurt and “less-than” mana.  I have to believe that the Buddha, who revolutionarily taught against the caste system, would not want me to feel like second class member of the human race when trying to live a life in his example.  I have tried bringing self compassion to this felt sense of my heart breaking, but the pain seems to get worse with the association of the teachers of the Thai Forest tradition who showed me the dharma and yet follow this “anti-nun"" rule.  Would you share some words of healing to help my heart and restore my faith in this tradition that has so profoundly changed my life?",,Women's monastic forms,Thai Forest Tradition,Women in Buddhism,Compassion,,,,,,,,,,,
8,Extra tags,,,,,,Faith,,,,,,,,,,,,,,
8,,,48:29,,Do you have any doubts in the Dhamma’s promise that the result of accomplished practice is total liberation from suffering?,,Doubt,Dhamma,Liberation,Cessation of Suffering,,,,,,,,,,,
